,1.85
1.15,0.30100000000000005
1.14,0.32499999999999996
1.13,0.351
1.1199999999999999,0.378
1.1099999999999999,0.403
1.0999999999999999,0.43000000000000005
1.0899999999999999,0.45499999999999996
1.0799999999999998,0.477
1.0699999999999998,0.45499999999999996
1.0599999999999998,0.119
1.0499999999999998,0.139
