,1.8,1.79,1.78,1.77,1.76,1.75,1.74
1.1,-1895323098.220078,-1870335203.1102865,-1845347308.0004933,-1820359412.8907013,-1795371517.7809079,-1770383622.6711154,-2312661196.74463
1.09,-1854433815.3131442,-1829673082.886169,-1804912350.4591918,-1780151618.0322168,-1755390885.6052399,-1730630153.1782641,-2273905103.2341022
1.08,-1813544532.4062119,-1789010962.6620522,-1764477392.917892,-1739943823.1737323,-1715410253.429573,-1700759599.8670309,-2235149009.7235737
1.07,-1929067444.4416523,-1904642255.0426068,-1880335847.9812632,-1864713389.5150766,-1840406982.4537337,-1816100575.39239,-2193437872.0627203
1.06,-1888059379.1970167,-1863980134.8184896,-1848584839.0351198,-1824505594.6565926,-1800426350.2780662,-1776347105.8995376,-2157075036.343968
1.05,-1855854044.8852417,-1832001963.18953,-1808149881.4938202,-1784297799.798108,-1760445718.1023974,-1736593636.4066868,-2120712200.6252143
1.04,-1859446512.8178399,-1834985692.7096837,-1810524872.6015275,-1786064052.49337,-1761603232.3852143,-1737142412.2770576,-2253416015.345397
