,1.8,1.79,1.78,1.77,1.76,1.75
1.1,-438916298.2428059,-414505943.07248324,-390095587.9021254,-365685232.73184013,-341274877.56151307,-316864522.3912014
1.09,-398972080.6913325,-374783637.84075046,-350595194.9901754,-326406752.1395763,-305835733.02739567,-281647290.1768196
1.08,-359027863.1399038,-335061332.6090596,-314712225.81659585,-290745695.285743,-266779164.75488585,-242812634.22401968
1.07,-409323050.9573101,-388572058.16203815,-367492188.2359718,-343747570.0248556,-320002951.8137351,-296258333.60256547
1.06,-372372458.8218052,-351514501.2154223,-327991795.32399803,-304469089.43260205,-280946383.5412295,-257423677.649828
1.05,-335092989.5553751,-311792195.9836941,-288491402.41204786,-265190608.84036905,-241889815.26869708,-221927862.67464453
