,1.85,1.8,1.75,1.7000000000000002,1.6500000000000001,1.6
1.55,0.19999999999999996,0.09399999999999997,0.03600000000000003,0.016000000000000014,0.03200000000000003,0.04200000000000004
1.5,0.006000000000000005,0.0020000000000000018,0.008000000000000007,0.0020000000000000018,0.006000000000000005,0.0
1.45,0.016000000000000014,0.0020000000000000018,0.0,0.0,0.0,0.0
1.4,0.03200000000000003,0.0,0.01200000000000001,0.0040000000000000036,0.0,0.0
1.35,0.07599999999999996,0.020000000000000018,0.050000000000000044,0.008000000000000007,0.0,0.0
1.3,0.05400000000000005,0.006000000000000005,0.018000000000000016,0.0020000000000000018,0.008000000000000007,0.0040000000000000036
1.25,0.07799999999999996,0.0040000000000000036,0.02400000000000002,0.0020000000000000018,0.006000000000000005,0.008000000000000007
1.2,0.134,0.02400000000000002,0.05800000000000005,0.010000000000000009,0.020000000000000018,0.030000000000000027
1.15,0.19399999999999995,0.03400000000000003,0.06000000000000005,0.008000000000000007,0.008000000000000007,0.0040000000000000036
1.1,0.29600000000000004,0.07799999999999996,0.14400000000000002,0.02200000000000002,0.018000000000000016,0.01200000000000001
1.05,0.08199999999999996,0.138,0.20399999999999996,0.030000000000000027,0.06599999999999995,0.040000000000000036
1.0,0.0020000000000000018,0.008000000000000007,0.018000000000000016,0.01200000000000001,0.028000000000000025,0.014000000000000012
